gene	value
TSC22D3	-0.49581292271614075
TSEN2	0.5329084992408752
TSKU	-0.11832926422357559
TSPAN3	-1.1201086044311523
TSPAN4	0.6809287071228027
TSPAN6	2.1445908546447754
TSTA3	0.159339040517807
TUBB6	1.4216359853744507
TWF2	0.9669322967529297
TXLNA	0.09509563446044922
TXNDC9	0.7396291494369507
TXNL4B	-0.27091607451438904
TXNRD1	-0.02253928780555725
UBE2A	0.20356640219688416
UBE2C	0.4886402189731598
UBE2J1	-0.19527438282966614
UBE2L6	-0.6371797323226929
UBE3B	-1.1378446817398071
UBE3C	-1.534453272819519
UBQLN2	-0.3390447795391083
UBR7	0.3951294720172882
UFM1	-0.11676585674285889
UGDH	0.2909994125366211
USP1	-1.1571463346481323
USP14	-0.4691483676433563
USP22	0.5204189419746399
USP6NL	0.8173915147781372
USP7	0.5623910427093506
UTP14A	1.3745462894439697
VAPB	0.3683094382286072
VAT1	-0.42774587869644165
VAV3	0.09277947247028351
VDAC1	0.06800040602684021
VGLL4	0.6287795901298523
VPS28	-0.4651449918746948
VPS72	-0.5545578002929688
WASF3	1.1884406805038452
WDR61	-0.5694388151168823
WDR7	-0.40002936124801636
WDTC1	0.15603235363960266
WFS1	0.3997344374656677
WIPF2	0.5524700284004211
WRB	0.3312891125679016
XBP1	-0.3409353792667389
XPNPEP1	0.9062485694885254
XPO7	0.05618058890104294
YKT6	0.4407835304737091
YME1L1	-0.39307427406311035
YTHDF1	-0.036878764629364014
ZDHHC6	0.06591857969760895
ZFP36	-0.5448113679885864
ZMIZ1	-0.08274573087692261
ZMYM2	0.15452924370765686
ZNF131	0.016151122748851776
ZNF274	0.019650399684906006
ZNF318	0.032673776149749756
ZNF395	-0.18003185093402863
ZNF451	0.31083908677101135
ZNF586	-0.3797740638256073
ZNF589	0.11224378645420074
ZW10	-0.35532790422439575
